GeneID	control1	control2	control3	treat1	treat2	treat3	logFC	type	pvalue	qvalue	function
FCN51_00920	0.349	1.265	0	1.015	1.834	2.562	1.743375209	up	0.0020759	0.00312679	flagellar hook-basal body protein FliE
FCN51_00925	0	0	0	0	1.963	0.609	9.745394216	up	0.005170313	0.007491292	hypothetical protein
FCN51_00930	0.575	0.441	0.23	2.704	3.898	4.063	3.094444348	up	4.63E-22	2.82E-21	hypothetical protein
FCN51_00945	36.746	0.593	41.933	7.8	7.222	6.404	-1.887301445	down	2.11E-10	5.77E-10	flagellin C
FCN51_00950	0.248	0.675	1.03	0	0.326	0	-2.571746881	down	0.000361579	0.000584543	hypothetical protein
FCN51_00955	0.418	0.664	0.109	1.065	1.926	1.025	1.751033741	up	1.03E-05	1.90E-05	fliM; flagellar motor switch protein FliM
FCN51_00965	1.014	0.204	0.585	1.476	1.334	1.242	1.166904022	up	0.002130286	0.00320697	flagellar biosynthesis protein FlgL
FCN51_00975	0.816	0.444	1.186	1.662	1.502	1.798	1.019600944	up	0.010787353	0.014959108	flgF; flagellar basal-body rod protein FlgF
FCN51_00980	4.344	1.829	4.669	8.802	5.711	8.357	1.076615548	up	0.000155625	0.000258661	flgG; flagellar basal-body rod protein FlgG
FCN51_00985	0.119	0.108	0.738	3.968	6.55	7.841	4.245572349	up	8.69E-26	6.62E-25	flgA; flagellar basal body P-ring formation protein FlgA
FCN51_00990	0	0.152	0.347	1.46	4.617	3.276	4.220132592	up	6.91E-16	2.72E-15	flagellar basal body L-ring protein FlgH
FCN51_00995	4.682	6.47	3.471	13.622	16.123	11.192	1.484975835	up	1.14E-07	2.49E-07	hypothetical protein
FCN51_01000	0.26	0.236	0.27	4.537	4.784	2.864	3.986333997	up	1.38E-13	4.70E-13	hypothetical protein
FCN51_01005	0	0	0.365	0	0.462	1.723	2.571835067	up	0.029793848	0.039427193	hypothetical protein
FCN51_01010	0.674	1.222	0.466	3.049	4.036	2.475	2.015623092	up	1.01E-10	2.84E-10	fliF; flagellar M-ring protein FliF
FCN51_01015	0.443	0.201	0.115	2.258	1.458	2.308	2.983577162	up	1.18E-11	3.53E-11	flagellar motor switch protein FliG
FCN51_01020	0.68	1.233	0	2.72	1.788	2.081	1.782618681	up	1.03E-05	1.90E-05	hypothetical protein
FCN51_01035	1.396	1.97	0.644	8.802	6.119	5.318	2.334598781	up	5.94E-13	1.94E-12	fliP; flagellar type III secretion system pore protein FliP
FCN51_01045	1.051	0.212	0.666	2.802	2.916	3.359	2.232597203	up	2.00E-12	6.37E-12	flhA; flagellar biosynthesis protein FlhA
FCN51_01050	0.968	0.608	0.618	1.841	2.839	4.284	2.029090528	up	2.24E-10	6.09E-10	tetratricopeptide repeat protein
FCN51_01055	0.539	0.611	0	1.567	1.948	2.143	2.295664411	up	4.39E-08	9.88E-08	lytic transglycosylase domain-containing protein
FCN51_01060	1.106	2.306	0.688	3.539	5.67	5.144	1.806902769	up	2.40E-09	5.90E-09	flagellar basal body P-ring protein FlgI
FCN51_01090	0.276	0.334	0	0.67	1.574	2.255	2.876607078	up	6.01E-11	1.71E-10	fliI; flagellar protein export ATPase FliI
FCN51_01100	0.16	0.435	0.664	2.095	4.208	3.918	3.018175926	up	1.37E-12	4.40E-12	hypothetical protein
FCN51_01110	1.829	1.148	0.584	7.777	5.92	6.201	2.481271684	up	2.29E-14	8.18E-14	motA; flagellar motor stator protein MotA
FCN51_01115	0.662	1	0.744	3.128	3.045	3.308	1.977061269	up	6.30E-11	1.79E-10	flagellar hook-length control protein FliK
FCN51_01120	6.365	6.956	3.895	34.663	31.544	40.362	2.629755179	up	1.00E-20	5.54E-20	flagellar biosynthesis protein FlgD
FCN51_01125	1.8	2.449	0.934	9.601	14.595	15.794	2.947053395	up	2.30E-17	1.01E-16	hypothetical protein
FCN51_01130	30.285	64.084	15.714	2.448	4.424	5.665	-3.134021755	down	6.50E-18	2.95E-17	HU family DNA-binding protein
FCN51_01160	0.469	0.425	0.195	2.456	2.343	1.837	2.603993096	up	9.26E-12	2.79E-11	hypothetical protein
FCN51_01165	0	0.08	0.092	1.413	1.161	0.432	4.10385728	up	1.34E-11	3.99E-11	hypothetical protein
FCN51_01170	0.27	0.163	0.28	6.145	6.145	4.951	4.58999107	up	3.64E-31	3.93E-30	hypothetical protein
FCN51_01175	1.055	0.159	0	0.768	1.387	1.292	1.503267194	up	0.003053868	0.004538341	hypothetical protein
FCN51_01180	0.43	0.39	0	1.738	2.638	2.866	3.138021354	up	8.23E-20	4.23E-19	hypothetical protein
FCN51_01190	2.914	0.991	2.646	10.069	10.538	6.244	2.034689421	up	1.70E-08	3.95E-08	helix-turn-helix transcriptional regulator
FCN51_01195	0	0	0	4.016	0.807	4.507	11.60316268	up	1.14E-12	3.69E-12	hypothetical protein
FCN51_01205	0.265	0.841	0.825	5.589	2.961	6.001	2.911756016	up	1.83E-15	7.04E-15	hypothetical protein
FCN51_01215	0.441	1	0	1.283	1.74	3.24	2.117474027	up	4.15E-06	7.99E-06	hypothetical protein
FCN51_01220	0	0	0.21	0.588	0.531	1.236	3.468638383	up	0.000222945	0.00036574	hypothetical protein
FCN51_01225	0.563	1.276	0.584	7.368	9.249	7.924	3.338718932	up	8.37E-17	3.51E-16	hypothetical protein
FCN51_01230	0	0.574	0.656	1.61	1.04	2.323	2.012813686	up	2.30E-05	4.13E-05	glycosyl transferase family 2
FCN51_01235	0.857	0.155	0	4.24	3.381	3.358	3.435589184	up	9.31E-15	3.41E-14	hypothetical protein
FCN51_01240	0	0	0	2.494	1.803	0.84	10.74259014	up	1.76E-12	5.61E-12	HAD family phosphatase
FCN51_01245	0.176	0	0.365	1.279	2.081	1.292	3.097102611	up	2.12E-07	4.56E-07	hypothetical protein
FCN51_01250	0.473	0.559	0.277	4.035	2.944	4.024	3.068450609	up	2.59E-25	1.93E-24	hypothetical protein
FCN51_01260	1.373	1.585	0.969	12.382	13.694	14.018	3.350893083	up	1.20E-32	1.42E-31	hypothetical protein
FCN51_01270	4.874	16.945	2.154	1.444	1.78	2.1	-2.170195803	down	3.92E-10	1.05E-09	RES domain-containing protein
FCN51_01295	3.847	4.774	5.148	110.903	105.695	103.129	4.537044126	up	2.71E-49	9.65E-48	hypothetical protein
FCN51_01300	0.927	1.121	0.802	2.698	3.658	5.866	2.099282813	up	2.25E-09	5.57E-09	hypothetical protein
FCN51_01315	4.708	3.415	1.628	8.218	6.19	6.148	1.075704215	up	0.000627164	0.000988033	hypothetical protein
FCN51_01325	1.3	0	0	1.182	1.282	0.597	1.233579213	up	0.011786292	0.016247076	hypothetical protein
FCN51_01330	0.922	0	0	2.012	1.515	0.847	2.242417113	up	0.00013773	0.000230573	hypothetical protein
FCN51_01345	0.45	0.98	0.28	2.358	3.079	2.977	2.296780966	up	2.68E-11	7.85E-11	hypothetical protein
FCN51_01350	0	0.523	0.15	2.307	1.327	2.648	3.216817593	up	2.45E-11	7.17E-11	hypothetical protein
FCN51_01365	0.818	0.636	0.607	5.102	4.919	3.578	2.720303921	up	6.14E-15	2.29E-14	hypothetical protein
FCN51_01380	4.23	4.331	3.115	8.734	8.253	12.697	1.34591456	up	7.06E-07	1.45E-06	nucleotidyl transferase AbiEii/AbiGii toxin family protein
FCN51_01385	0.868	0.787	1.952	2.526	3.044	2.834	1.219592236	up	0.000429695	0.000690643	Fic family protein
FCN51_01390	0	0.493	0	0.396	0	3.663	3.033778214	up	1.25E-05	2.31E-05	hypothetical protein
FCN51_01395	0	0	0	6.021	3.887	7.24	12.48104257	up	2.72E-12	8.56E-12	hypothetical protein
FCN51_01400	0.54	0.49	0.28	11.399	14.033	12.24	4.84266869	up	1.56E-37	2.70E-36	hypothetical protein
FCN51_01405	0.258	0.624	0.089	3.005	4.867	5.902	3.822196187	up	9.30E-25	6.68E-24	restriction endonuclease
FCN51_01410	6.239	3.508	5.697	10.346	9.515	11.457	1.019803599	up	0.000108324	0.000182666	cas1f; type I-F CRISPR-associated endonuclease Cas1
FCN51_01420	177.586	184.334	150.517	331.277	361.747	355.034	1.032267689	up	1.25E-05	2.31E-05	IS3 family transposase
FCN51_01430	0.448	0.61	0.465	8.153	12.822	14.821	4.552092421	up	2.17E-36	3.45E-35	hypothetical protein
FCN51_01445	44.17	73.457	36.47	15.057	12.818	17.83	-1.753348263	down	1.03E-08	2.40E-08	csy3; type I-F CRISPR-associated protein Csy3
FCN51_01450	77.583	93.941	54.626	25.218	28.908	31.835	-1.395494614	down	6.81E-06	1.28E-05	cas6f; type I-F CRISPR-associated endoribonuclease Cas6/Csy4
FCN51_01455	41.988	81.187	25.349	15.559	19.792	20.208	-1.418554779	down	7.37E-06	1.38E-05	hypothetical protein
FCN51_01480	3.696	1.743	2.455	6.021	10.885	8.868	1.706707773	up	6.61E-09	1.56E-08	hypothetical protein
FCN51_01485	13.133	9.369	13.447	30.059	34.076	22.082	1.261950533	up	1.15E-06	2.34E-06	hypothetical protein
FCN51_01490	51.249	78.063	38.468	13.029	16.356	17.362	-1.843558277	down	3.70E-09	8.98E-09	hypothetical protein
FCN51_01495	33.459	47.219	21.967	13.162	9.652	12.332	-1.546149968	down	1.16E-06	2.34E-06	hypothetical protein
FCN51_01505	19.603	16.502	25.015	95.376	95.33	96.806	2.233849965	up	6.33E-17	2.68E-16	type II toxin-antitoxin system HipA family toxin
FCN51_01510	68.316	139.916	56.126	34.232	42.668	42.286	-1.149258263	down	0.00032015	0.000519986	hypothetical protein
FCN51_01520	0.742	0.673	1.155	1.619	2.926	1.362	1.199706673	up	0.023796473	0.031747671	hypothetical protein
FCN51_01530	2.302	1.518	1.086	7.914	9.354	10.759	2.513470673	up	4.58E-14	1.61E-13	hypothetical protein
FCN51_01535	0.967	1.403	0	6.189	5.085	8.286	3.04334362	up	1.22E-16	5.03E-16	hypothetical protein
FCN51_01540	11.162	10.123	7.589	26.317	24.293	23.563	1.361031601	up	8.65E-07	1.77E-06	hypothetical protein
FCN51_01550	12.59	11.418	6.533	33.917	24.524	29.686	1.528744197	up	6.02E-09	1.43E-08	hypothetical protein
FCN51_01555	15.461	26.68	13.259	6.404	6.071	6.047	-1.580490556	down	7.03E-07	1.45E-06	hypothetical protein
FCN51_01560	5.172	7.817	2.087	15.466	13.978	13.719	1.517354655	up	9.81E-08	2.15E-07	DUF4326 domain-containing protein
FCN51_01575	1.308	5.692	0.814	0.38	1.032	0.32	-2.171679375	down	0.000129378	0.000217115	hypothetical protein
FCN51_01580	20.444	106.945	14.569	3.063	3.346	4.512	-3.699921518	down	2.32E-30	2.37E-29	RES domain-containing protein
FCN51_01615	2.067	11.366	1.453	0.873	0.614	0.898	-2.640372119	down	3.68E-13	1.22E-12	RNB domain-containing ribonuclease
FCN51_01620	0.767	1.972	0.796	0.744	0.168	0	-1.9510904	down	0.000562724	0.000893606	hypothetical protein
FCN51_01625	0.82	4.091	1.064	0.597	0	0	-3.316628491	down	3.54E-07	7.48E-07	hypothetical protein
FCN51_01630	1.144	0.692	1.583	0	0	0	-10.15566154	down	7.41E-05	0.000126932	hypothetical protein
FCN51_01635	1.674	0.379	0	3.653	2.476	2.049	1.992436936	up	2.64E-06	5.16E-06	hypothetical protein
FCN51_01645	0.469	0.142	0.324	3.411	1.644	2.679	3.044114446	up	4.51E-11	1.30E-10	hypothetical protein
FCN51_01650	0.651	0.197	0	1.579	1.712	3.986	3.096707413	up	1.79E-09	4.46E-09	hypothetical protein
FCN51_01655	1.813	1.782	1.098	7.254	9.537	12.211	2.626797306	up	1.22E-16	5.03E-16	hypothetical protein
FCN51_01660	1.221	0.632	0.181	0.761	2.293	1.708	1.226030234	up	0.00264887	0.003953389	hypothetical protein
FCN51_01670	2.061	2.467	0.77	3.357	4.227	5.349	1.287055138	up	2.51E-06	4.93E-06	hypothetical protein
FCN51_01675	2.241	2.033	1.48	36.013	34.76	35.048	4.200205833	up	8.81E-44	2.21E-42	hypothetical protein
FCN51_01680	1.889	0.343	0.784	6.32	6.706	9.019	2.868505131	up	1.10E-15	4.25E-15	hypothetical protein
FCN51_01685	41.966	30.13	41.736	1161.48	1115.536	1116.236	4.897653746	up	1.15E-56	6.69E-55	_
FCN51_01690	1.074	6.816	0.669	0.469	0.988	1.183	-1.695771411	down	5.71E-05	9.89E-05	glycosyltransferase family 4 protein
FCN51_01695	4.928	16.006	1.665	2.668	1.959	1.403	-1.905502952	down	1.14E-07	2.49E-07	glycosyltransferase family 4 protein
FCN51_01700	3.828	9.144	1.55	17.385	17.8	14.06	1.761526973	up	9.89E-12	2.98E-11	lipopolysaccharide biosynthesis protein
FCN51_01705	20.4	46.544	19.829	4.431	6.19	5.538	-2.424690347	down	6.08E-15	2.27E-14	hypothetical protein
FCN51_01720	6.395	9.627	6.902	1.861	3.027	0.783	-2.014609535	down	9.51E-09	2.23E-08	site-specific integrase
FCN51_01725	66.176	113.711	42.34	19.544	15.701	20.103	-2.0053723	down	5.73E-10	1.51E-09	hypothetical protein
FCN51_01730	16.251	39.666	15.07	4.276	4.774	3.387	-2.512629328	down	2.54E-14	9.02E-14	tmk; dTMP kinase
FCN51_01740	4.08	0.74	1.694	14.245	13.948	12.988	2.659804059	up	6.90E-10	1.79E-09	hypothetical protein
FCN51_01750	1.015	0.368	0	1.034	3.203	2.609	2.304966103	up	4.14E-10	1.10E-09	hypothetical protein
FCN51_01755	0.278	0.252	0.144	2.625	3.467	3.058	3.757016942	up	1.50E-16	6.14E-16	site-specific DNA-methyltransferase
FCN51_01760	0.551	1.833	1.335	2.674	3.625	3.375	1.378481807	up	0.000104544	0.000176506	cas6f; type I-F CRISPR-associated endoribonuclease Cas6/Csy4
FCN51_01765	0.231	0.314	0.48	1.177	0.152	1.132	1.261161992	up	0.006523271	0.009349237	csy3; type I-F CRISPR-associated protein Csy3
FCN51_01785	0.933	0.211	1.21	17.976	15.021	15.985	4.377316377	up	1.60E-30	1.67E-29	hypothetical protein
FCN51_01790	0	0	0	1.843	0	0.31	9.489178962	up	0.000241628	0.000394991	hypothetical protein
FCN51_01795	0.448	0.813	0.155	6.522	5.895	8.051	3.850635085	up	1.29E-23	8.59E-23	hypothetical protein
FCN51_01800	0.788	1.429	0.163	2.521	2.071	1.157	1.271284724	up	0.000637236	0.00100333	hypothetical protein
FCN51_01810	1.654	4.5	0	7.219	19.574	14.176	2.734338844	up	6.65E-07	1.38E-06	_
FCN51_01825	2.575	3.664	1.521	9.22	8.125	7.226	1.662446517	up	1.19E-10	3.33E-10	hypothetical protein
FCN51_01835	1.345	2.033	1.303	8.61	7.546	6.917	2.300580188	up	6.87E-15	2.55E-14	type II toxin-antitoxin system HipA family toxin
FCN51_01850	0.102	0.092	0.422	1.628	1.472	0.747	2.636847131	up	6.89E-08	1.53E-07	DNA cytosine methyltransferase
FCN51_01855	0	0	0.694	0.973	0.879	1.638	2.325236082	up	0.000361579	0.000584543	hypothetical protein
FCN51_01860	0.347	0.787	0.18	1.01	0.457	1.488	1.167366707	up	0.016601301	0.022515869	hypothetical protein
FCN51_01880	0.309	0.056	0.064	1.169	2.52	1.06	3.459431619	up	4.68E-16	1.85E-15	hypothetical protein
FCN51_01890	1.316	2.387	1.366	0	0.865	0	-2.546787798	down	0.030140703	0.039791455	hypothetical protein
FCN51_01910	0.261	1.182	0.406	1.517	2.4	1.915	1.655648557	up	1.40E-05	2.57E-05	hypothetical protein
FCN51_01915	0.431	1.348	0.647	2.441	2.837	2.583	1.694900832	up	5.46E-09	1.31E-08	DNA gyrase subunit B
FCN51_01920	1.856	2.956	2.055	6.482	7.16	5.303	1.463663573	up	2.09E-08	4.81E-08	DNA gyrase subunit A
FCN51_01925	1.311	0.446	0.34	0	0.215	0	-3.267989288	down	0.000522899	0.00083322	hypothetical protein
FCN51_01945	12.149	21.872	7.715	5.54	6.676	5.772	-1.214120658	down	0.000519972	0.000829031	DUF47 family protein
FCN51_01970	4.371	6.872	4.839	2.544	2.299	1.427	-1.358488468	down	0.001996601	0.003015519	DUF4031 domain-containing protein
FCN51_01975	0	0.892	0	2.503	2.262	0.602	2.584962501	up	6.82E-06	1.28E-05	hypothetical protein
FCN51_01980	6.491	15.978	5.293	58.005	59.742	65.847	2.725203184	up	1.17E-20	6.41E-20	hypothetical protein
FCN51_01985	5.628	5.468	1.251	18.128	23.256	21.655	2.351802263	up	2.61E-16	1.05E-15	hypothetical protein
FCN51_01990	0.639	0.129	0.147	6.813	6.531	5.647	4.370905795	up	3.18E-33	3.98E-32	hypothetical protein
FCN51_01995	0.4	0.654	0.332	3.961	4.054	4.167	3.132987747	up	1.58E-23	1.04E-22	hypothetical protein
FCN51_02000	1.016	0.768	0.878	4.679	4.897	3.109	2.251257238	up	1.01E-09	2.56E-09	prepilin peptidase
FCN51_02030	4.79	6.741	2.057	0.24	1.086	0.202	-3.150105423	down	7.56E-12	2.30E-11	phage Gp37/Gp68 family protein
FCN51_02040	2.838	1.448	1.105	4.129	5.131	2.823	1.16390942	up	0.000241085	0.000394568	hypothetical protein
FCN51_02045	5.06	2.008	4.595	0	1.663	2.711	-1.41429569	down	0.003166511	0.004698203	hypothetical protein
FCN51_02050	15.717	8.782	14.663	1.617	2.714	4.082	-2.218358349	down	3.16E-11	9.16E-11	hypothetical protein
FCN51_02055	0.77	2.164	0.479	4.48	4.352	3.299	1.828675336	up	4.33E-10	1.15E-09	DUF2491 family protein
FCN51_02070	0	0	0	1.25	1.129	0	9.632995197	up	1.32E-05	2.41E-05	chemotaxis protein CheD
FCN51_02080	1.399	1.691	1.21	2.713	2.912	3.425	1.073053114	up	0.000399575	0.000643721	chemotaxis response regulator protein-glutamate methylesterase
FCN51_02085	0.726	1.185	0.753	5.703	3.627	2.844	2.190869016	up	5.32E-10	1.41E-09	chemotaxis protein
FCN51_02090	2.386	1.731	0.99	12.149	13.176	16.943	3.048273046	up	1.13E-19	5.75E-19	purine-binding chemotaxis protein CheW
FCN51_02095	0.491	0.495	0.849	2.063	3.586	2.271	2.107910036	up	4.16E-11	1.20E-10	chemotaxis protein CheA
FCN51_02100	0.756	0	0	2.198	1.987	1.85	2.991898966	up	3.51E-05	6.20E-05	response regulator
FCN51_02105	0	0	0	1.874	1.129	1.577	10.57711407	up	1.32E-05	2.41E-05	chemotaxis protein CheX
FCN51_02120	1.484	0	0	3.238	1.951	3.179	2.49299533	up	9.82E-06	1.83E-05	hypothetical protein
FCN51_02125	0.21	2.289	1.091	9.79	9.955	10.3	3.064008128	up	1.89E-18	8.98E-18	hypothetical protein
FCN51_02130	0	0.246	0.281	6.113	6.594	7.634	5.262467197	up	4.60E-31	4.92E-30	hypothetical protein
FCN51_02135	0	0.44	0.756	36.743	39.596	46.385	6.677477209	up	1.92E-56	1.07E-54	hypothetical protein
FCN51_13540	7.107	5.252	3.278	15.317	22.497	23.204	1.96406531	up	8.00E-12	2.42E-11	hypothetical protein
FCN51_13550	68.302	64.409	52.063	16.267	17.882	12.211	-1.994739363	down	1.59E-10	4.40E-10	hypothetical protein
FCN51_13555	143.351	264.508	146.475	504.512	498.041	512.356	1.450398781	up	3.91E-09	9.47E-09	hypothetical protein
FCN51_13570	793.919	1009.479	974.826	417.575	481.554	437.236	-1.05584714	down	0.000489782	0.000783144	AbrB/MazE/SpoVT family DNA-binding domain-containing protein
FCN51_13585	1.457	1.321	0.756	50.875	49.335	66.009	5.554441311	up	1.82E-48	6.18E-47	hypothetical protein
FCN51_13600	279.198	121.531	344.835	1063.535	1033.645	1060.927	2.082651512	up	4.19E-15	1.58E-14	cytochrome ubiquinol oxidase subunit I
FCN51_13620	1.423	0.695	1.25	22.616	19.434	21.179	4.22940632	up	8.71E-38	1.54E-36	IS3 family transposase
FCN51_13650	98.951	101.562	77.513	172.77	196.157	193.542	1.016545908	up	1.57E-05	2.86E-05	IS3 family transposase
FCN51_13660	16.026	12.309	10.691	37.944	39.563	39.842	1.588224026	up	4.13E-10	1.10E-09	hypothetical protein
FCN51_13665	30.7	27.721	19.308	95.122	91.391	95.187	1.857594386	up	4.13E-13	1.36E-12	LysR family transcriptional regulator
FCN51_13670	10.809	8.746	7.588	34.688	29.262	27.766	1.756480995	up	1.70E-11	5.03E-11	argE; acetylornithine deacetylase
FCN51_13675	18.167	9.13	15.082	45.369	48.769	54.309	1.808453518	up	3.86E-12	1.21E-11	alcohol dehydrogenase
FCN51_13680	16.759	8.673	22.582	121.389	112.946	112.797	2.853879658	up	9.83E-25	7.02E-24	cytosine permease
FCN51_13685	3.3	1.088	4.359	14.839	18.145	22.773	2.671875639	up	3.95E-16	1.58E-15	RidA family protein
FCN51_13690	17.757	8.689	16.113	95.52	90.243	90.704	2.699485091	up	9.81E-23	6.17E-22	aldehyde dehydrogenase
FCN51_13695	11.754	6.872	14.92	162.8	192.999	195.412	4.038270861	up	4.24E-42	9.20E-41	FAD-dependent oxidoreductase
FCN51_13700	11.373	3.274	15.175	558.088	584.175	614.024	5.879865135	up	1.01E-71	1.56E-69	DUF1028 domain-containing protein
FCN51_13720	3.138	3.471	2.065	67.484	69.448	78.632	4.634796201	up	6.22E-51	2.74E-49	hypothetical protein
FCN51_13725	21.854	51.456	15.709	711.815	707.551	690.874	4.567103415	up	2.19E-53	1.07E-51	NarK/NasA family nitrate transporter
FCN51_13730	89.934	246.569	103.058	549.849	563.172	575.416	1.941545773	up	1.83E-14	6.58E-14	VIT family protein
FCN51_13750	98.662	237.576	70.274	52.263	43.753	44.504	-1.532502305	down	7.22E-07	1.49E-06	efflux RND transporter periplasmic adaptor subunit
FCN51_13755	57.338	104.717	45.115	17.144	18.36	17.823	-1.957816762	down	9.72E-11	2.73E-10	TolC family protein
FCN51_13760	157.743	328.768	129.988	34.781	33.145	40.09	-2.512820477	down	1.33E-16	5.48E-16	hypothetical protein
FCN51_13775	64.26	70.238	52.232	137.078	154.557	153.864	1.254455001	up	2.35E-07	5.02E-07	IS3 family transposase
FCN51_13795	5.375	2.88	3.423	24.879	23.771	27.968	2.713576068	up	2.89E-21	1.67E-20	hypothetical protein
FCN51_13800	1.93	1.625	1.144	32.685	32.985	36.115	4.43614914	up	2.17E-42	4.83E-41	AAA family ATPase
FCN51_13805	18.183	14.479	15.648	57.311	56.27	60.179	1.846637572	up	9.43E-13	3.06E-12	DDE-type integrase/transposase/recombinase
FCN51_13810	40.8	31.913	40.488	112.031	117.687	107.711	1.575671861	up	1.00E-09	2.56E-09	hypothetical protein
FCN51_13815	5.829	12.082	2.592	0	0.73	0.34	-4.256324119	down	4.73E-15	1.78E-14	hypothetical protein
FCN51_13820	72.274	135.772	50.117	15.505	17.736	21.001	-2.250736944	down	1.97E-13	6.66E-13	class I SAM-dependent methyltransferase
FCN51_13825	24.585	12.334	11.399	3.044	10.66	9.927	-1.031786489	down	0.003372786	0.004998919	hypothetical protein
FCN51_13830	826.712	835.213	1100.26	101.466	103.396	109.115	-3.137066946	down	2.61E-26	2.08E-25	alkene reductase
FCN51_13835	314.676	296.009	268.643	1703.538	1934.966	1952.762	2.66869752	up	4.06E-23	2.64E-22	type II toxin-antitoxin system RelB/DinJ family antitoxin
FCN51_13840	53.706	53.614	42.772	390.648	393.041	482.709	3.076786476	up	3.03E-28	2.71E-27	"type II toxin-antitoxin system mRNA interferase toxin, RelE/StbE family"
FCN51_13845	60.667	60.028	50.889	664.881	688.482	676.917	3.564668679	up	2.53E-36	4.00E-35	sodium:proton antiporter
FCN51_13855	13.26	12.334	8.821	148.88	179.715	170.673	3.858587939	up	5.55E-38	9.96E-37	transposase
FCN51_13860	0.703	0.319	2.19	44.516	49.947	48.661	5.476333305	up	3.31E-45	9.59E-44	tnpB; IS66 family insertion sequence element accessory protein TnpB
FCN51_13865	93.604	139.874	86.967	574.311	566.033	569.297	2.415533773	up	4.79E-20	2.49E-19	IS66 family transposase
FCN51_13870	45.333	44.31	30.579	140.692	140.739	160.343	1.877581384	up	3.65E-13	1.21E-12	hypothetical protein
FCN51_13880	333.766	462.001	336.371	172.292	144.547	173.448	-1.207346405	down	8.34E-05	0.000142058	DUF2945 domain-containing protein
FCN51_13890	63.083	104.172	47.226	25.111	27.648	31.509	-1.34776188	down	2.35E-05	4.21E-05	PAS domain S-box protein
